review_id,cluster_k2,Sentiment,region,dist_to_own_centroid,margin,n_words
bn_0493,0,1,A_organic,0.7006763,0.07960451,8
bn_0494,0,1,A_organic,0.7093181,0.06800789,10
bn_0495,0,1,A_organic,0.76828444,0.061991215,6
bn_0496,0,1,A_organic,0.5940528,0.18818152,11
bn_0497,0,1,A_organic,0.7685059,0.101423144,15
bn_0498,0,1,A_organic,0.68772614,0.1501373,22
bn_0499,1,0,A_organic,0.9044604,0.08398628,8
bn_0500,1,0,A_organic,0.8598111,0.015579343,24
bn_0501,0,0,A_organic,0.833194,0.015471876,18
bn_0502,1,0,A_organic,0.8861021,0.08171892,17
bn_0503,0,0,A_organic,0.8525436,0.03172642,4
bn_0504,1,0,A_organic,0.7655757,0.005773008,5
bn_0505,1,0,A_organic,0.84895164,0.07244021,6
bn_0506,1,0,A_organic,0.8806062,0.08446753,6
bn_0507,0,0,A_organic,0.8318868,0.05417049,29
bn_0508,1,0,A_organic,0.86583585,0.07046306,12
bn_0509,1,0,A_organic,0.8599572,0.025442064,8
bn_0510,1,0,A_organic,0.914171,0.049237132,6
bn_0511,0,0,A_organic,0.8177778,0.05521232,25
bn_0512,0,0,A_organic,0.68588006,0.054077268,3
bn_0513,1,0,A_organic,0.8925486,0.05797565,3
bn_0514,0,0,A_organic,0.8249633,0.047064662,9
bn_0515,0,0,A_organic,0.9330917,0.0016061068,10
bn_0516,0,0,A_organic,0.7480249,0.04287678,7
bn_0517,0,0,A_organic,0.86147594,0.01677996,7
bn_0518,0,0,A_organic,0.8781207,0.036498725,34
bn_0519,1,0,A_organic,0.9475525,0.04681325,3
bn_0520,1,0,A_organic,0.90372384,0.09003657,5
bn_0521,1,0,A_organic,0.85802615,0.0115401745,16
bn_0522,0,0,A_organic,0.85240865,0.0024388433,9
bn_0523,1,0,A_organic,0.8638215,0.05459696,10
bn_0524,0,0,A_organic,0.86958146,0.041674793,20
bn_0525,1,0,A_organic,0.8878545,0.061046004,6
bn_0526,0,0,A_organic,0.81950647,0.07285279,8
bn_0527,1,0,A_organic,0.97003186,0.09202385,3
bn_0528,0,0,A_organic,0.88030666,0.0034255981,30
bn_0529,0,0,A_organic,0.76235,0.07518059,14
bn_0530,0,0,A_organic,0.8031998,0.033216417,6
bn_0531,1,0,A_organic,0.8104469,0.09732133,3
bn_0533,1,0,A_organic,0.8482763,0.05069852,4
bn_0534,1,0,A_organic,0.95383155,0.10253394,3
bn_0535,0,0,A_organic,0.8076124,0.069343984,9
bn_0536,1,0,A_organic,0.8951075,0.11165011,6
bn_0537,1,0,A_organic,0.91806924,0.06457567,6
bn_0538,1,0,A_organic,0.7827798,0.09627819,7
bn_0539,1,0,A_organic,0.8709382,0.019007206,4
bn_0540,0,0,A_organic,0.70544636,0.059435725,8
bn_0542,1,0,A_organic,0.87123775,0.01186198,7
bn_0543,1,0,A_organic,0.8291652,0.09259009,5
bn_0544,1,0,A_organic,0.839432,0.096965015,5
bn_0545,1,0,A_organic,0.9137008,0.06127304,7
bn_0546,0,0,A_organic,0.7137418,0.06566858,7
bn_0547,1,0,A_organic,0.8916208,0.058826327,7
bn_0548,0,0,A_organic,0.81860137,0.02676344,7
bn_0549,0,0,A_organic,0.79183745,0.061272502,9
bn_0550,0,0,A_organic,0.8025465,0.019408584,6
bn_0551,0,0,A_organic,0.92568076,0.010447681,4
bn_0552,1,0,A_organic,0.84090537,0.07716107,4
bn_0553,1,0,A_organic,0.8827714,0.035135925,9
bn_0554,0,0,A_organic,0.81562155,0.0022354126,6
bn_0555,1,0,A_organic,0.94287366,0.046391606,13
bn_0556,1,0,A_organic,0.7809964,0.12297422,6
bn_0557,1,0,A_organic,0.89648885,0.010169923,6
bn_0558,1,0,A_organic,0.9271429,0.079309046,5
bn_0559,1,0,A_organic,0.89325374,0.08567768,5
bn_0560,1,0,A_organic,0.91574115,0.028485775,3
bn_0561,1,0,A_organic,0.8448344,0.028732955,8
bn_0562,0,0,A_organic,0.80465215,0.04479128,11
bn_0563,0,0,A_organic,0.8858837,0.022488713,9
bn_0564,0,0,A_organic,0.78482485,0.078183055,7
bn_0565,1,0,A_organic,0.92463285,0.07095653,9
bn_0566,1,0,A_organic,0.8859705,0.033212006,5
bn_0567,1,0,A_organic,0.8689263,0.10082644,3
bn_0568,0,0,A_organic,0.7556712,0.09364921,6
bn_0569,0,0,A_organic,0.77828634,0.045004725,7
bn_0570,0,0,A_organic,0.89429533,0.010346949,7
bn_0571,0,0,A_organic,0.88873255,0.005553305,8
bn_0572,1,0,A_organic,0.8090671,0.10080874,5
bn_0573,1,0,A_organic,0.84103966,0.013891876,15
bn_0574,1,0,A_organic,0.903551,0.092784464,22
bn_0576,0,0,A_organic,0.8517024,0.016199112,7
bn_0577,0,0,A_organic,0.7361044,0.070831895,14
bn_0578,0,0,A_organic,0.70090795,0.09270871,8
bn_0579,1,0,A_organic,0.89776415,0.06430662,9
bn_0580,1,0,A_organic,0.90764225,0.0549556,8
bn_0581,0,0,A_organic,0.7421315,0.1286273,8
bn_0582,1,0,A_organic,0.9019599,0.011429787,9
bn_0583,0,0,A_organic,0.6753944,0.10218161,10
bn_0584,1,0,A_organic,0.9446902,0.04794705,7
bn_0585,0,0,A_organic,0.8395837,0.0624218,16
bn_0586,0,0,A_organic,0.833745,0.115071476,3
bn_0587,0,0,A_organic,0.87074965,0.04165703,3
bn_0588,1,0,A_organic,0.85445875,0.07987499,5
bn_0589,1,0,A_organic,0.8878156,0.06899458,13
bn_0590,1,0,A_organic,1.0181223,0.07768381,6
bn_0591,1,0,A_organic,0.89050406,0.101786256,6
bn_0592,1,0,A_organic,0.7926626,0.016504586,6
bn_0593,0,0,A_organic,0.78939384,0.059866905,8
bn_0594,1,0,A_organic,0.86318123,0.04178399,4
bn_0595,0,0,A_organic,0.72027606,0.086396635,4
bn_0596,1,0,A_organic,0.9018764,0.1194213,3
bn_0597,1,0,A_organic,0.87378716,0.11003649,8
bn_0598,0,0,A_organic,0.73382753,0.05597627,9
bn_0599,1,0,A_organic,0.7874498,0.059931993,4
bn_0600,1,0,A_organic,0.83184093,0.042161167,10
bn_0601,1,0,A_organic,0.9530149,0.08918315,8
bn_0602,0,0,A_organic,0.73837036,0.03588003,6
bn_0603,0,0,A_organic,0.8233177,0.019723535,8
bn_0604,1,0,A_organic,0.83621097,0.07175875,5
bn_0605,1,0,A_organic,0.8367998,0.06053877,6
bn_0606,1,0,A_organic,0.89619786,0.096666515,7
bn_0607,1,0,A_organic,0.8870117,0.060881257,4
bn_0608,0,0,A_organic,0.9051606,0.04436201,9
bn_0610,1,0,A_organic,0.9323041,0.10139555,6
bn_0611,0,0,A_organic,0.8916148,0.021500766,3
bn_0612,1,0,A_organic,0.9259027,0.09768236,10
bn_0613,1,0,A_organic,0.9971105,0.12828875,3
bn_0614,0,0,A_organic,0.8504489,0.026303709,6
bn_0615,1,0,A_organic,0.8910932,0.12171322,8
bn_0616,1,0,A_organic,0.94735336,0.08058643,3
bn_0617,1,0,A_organic,0.8042092,0.09462422,6
bn_0618,0,0,A_organic,0.67233056,0.08640468,6
bn_0619,0,0,A_organic,0.6796538,0.086950004,6
bn_0621,0,0,A_organic,0.8748346,0.030548632,6
bn_0622,0,0,A_organic,0.8674487,0.033214033,8
bn_0623,1,0,A_organic,0.9629139,0.09917784,3
bn_0624,1,0,A_organic,0.8602282,0.08504856,3
bn_0625,1,0,A_organic,0.8501507,0.09369868,8
bn_0626,1,0,A_organic,0.8591968,0.150298,5
bn_0627,1,0,A_organic,0.8204666,0.0910483,7
bn_0628,1,0,A_organic,0.9282766,0.09571701,7
bn_0629,1,0,A_organic,0.91265416,0.08558172,4
bn_0631,1,0,A_organic,0.94362634,0.13930303,4
bn_0633,1,0,A_organic,0.7913481,0.074794054,6
bn_0634,1,0,A_organic,0.92234904,0.041668713,9
bn_0635,0,0,A_organic,0.84294856,0.038608134,8
bn_0636,1,0,A_organic,0.9248156,0.08651644,5
bn_0637,1,0,A_organic,0.7986816,0.10228443,5
bn_0638,1,0,A_organic,0.90589374,0.113254964,4
bn_0639,1,0,A_organic,0.9715773,0.10115492,7
bn_0640,1,0,A_organic,0.95333624,0.09740186,5
bn_0641,0,0,A_organic,0.8349355,0.045701742,8
bn_0642,1,0,A_organic,0.8600009,0.09273225,7
bn_0643,1,0,A_organic,0.9485504,0.12790388,5
bn_0644,1,0,A_organic,0.9518615,0.075820684,8
bn_0645,0,0,A_organic,0.79322517,0.055873334,4
bn_0646,1,0,A_organic,0.99449444,0.11590099,4
bn_0648,1,0,A_organic,0.9852961,0.092363775,7
bn_0649,1,0,A_organic,0.87613255,0.05462843,6
bn_0650,0,0,A_organic,0.7688404,0.044540882,4
bn_0651,1,0,A_organic,0.894212,0.007897735,8
bn_0652,1,0,A_organic,0.84104896,0.03719312,9
bn_0653,1,0,A_organic,0.8004443,0.022619247,17
bn_0654,0,0,A_organic,0.9374823,0.009674728,11
bn_0655,1,0,A_organic,0.84722775,0.028346777,4
bn_0657,1,0,A_organic,0.88701946,0.05548954,17
bn_0658,1,0,A_organic,0.9335936,0.046334565,8
bn_0659,0,0,A_organic,0.7692809,0.064351976,20
bn_0660,1,0,A_organic,0.8570281,0.085060894,10
bn_0661,0,0,A_organic,0.8261406,0.0416919,5
bn_0663,0,0,A_organic,0.7276348,0.023723125,6
bn_0664,0,0,A_organic,0.698312,0.12797278,3
bn_0665,1,0,A_organic,0.89562804,0.04328686,7
bn_0666,0,0,A_organic,0.74763185,0.06847721,9
bn_0667,1,0,A_organic,0.88670635,0.039231718,15
bn_0668,1,0,A_organic,0.9563686,0.06892198,19
bn_0669,1,0,A_organic,0.944577,0.10286367,17
bn_0670,0,0,A_organic,0.68926287,0.10666394,3
bn_0671,1,0,A_organic,0.8562359,0.013662696,10
bn_0672,1,0,A_organic,0.7846782,0.06207174,6
bn_0673,1,0,A_organic,0.8988109,0.005371928,14
bn_0674,0,0,A_organic,0.7549307,0.08318198,19
bn_0675,1,0,A_organic,0.916198,0.041399002,8
bn_0676,1,0,A_organic,0.82600695,0.11522138,3
bn_0677,1,0,A_organic,0.83173037,0.024434626,24
bn_0678,0,0,A_organic,0.8457585,0.05224365,6
bn_0679,0,0,A_organic,0.7665684,0.059000194,3
bn_0680,0,0,A_organic,0.9124473,0.0055019855,5
bn_0681,0,0,A_organic,0.73789287,0.0992676,15
bn_0682,1,0,A_organic,0.89654595,0.0017331839,16
bn_0683,0,0,A_organic,0.8171818,0.054445386,11
bn_0684,1,0,A_organic,0.9695465,0.070681274,3
bn_0685,1,0,A_organic,0.9400939,0.042040467,24
bn_0686,0,0,A_organic,0.6713588,0.15269816,19
bn_0687,1,0,A_organic,0.9011798,0.005833268,4
bn_0688,0,0,A_organic,0.761694,0.0735451,4
bn_0689,0,0,A_organic,0.8156642,0.015269995,6
bn_0690,0,0,A_organic,0.7033485,0.075136006,8
bn_0691,0,0,A_organic,0.67622334,0.09103292,11
bn_0692,1,0,A_organic,0.86987996,0.11908251,7
bn_0693,1,0,A_organic,0.861003,0.022026956,17
bn_0694,0,0,A_organic,0.78933823,0.07551175,23
bn_0695,0,0,A_organic,0.75102997,0.11357272,8
bn_0696,1,0,A_organic,0.80592376,0.0038853884,9
bn_0697,0,0,A_organic,0.7216855,0.07248688,4
bn_0698,0,0,A_organic,0.7385423,0.08792889,5
bn_0699,1,0,A_organic,0.8380263,0.08626175,5
bn_0700,1,0,A_organic,0.9105171,0.09452546,6
bn_0701,0,0,A_organic,0.7604573,0.050655484,11
bn_0702,1,0,A_organic,0.9085116,0.108698905,7
bn_0703,1,0,A_organic,0.9128237,0.019994974,12
bn_0704,1,0,A_organic,0.8855079,0.017257035,11
bn_0705,0,0,A_organic,0.8166443,0.055651367,9
bn_0706,1,0,A_organic,1.0007191,0.11502993,5
bn_0707,1,0,A_organic,0.9066289,0.07668126,7
bn_0708,0,0,A_organic,0.85398847,0.008654892,9
bn_0709,1,0,A_organic,0.81872565,0.06792694,3
bn_0710,0,0,A_organic,0.72455096,0.10903752,6
bn_0711,0,0,A_organic,0.8424891,0.01736784,13
bn_0712,0,0,A_organic,0.6608524,0.119469345,7
bn_0713,1,0,A_organic,0.9896059,0.08341956,4
bn_0714,0,0,A_organic,0.77296937,0.0057551265,17
bn_0715,0,0,A_organic,0.8321817,0.043026447,8
bn_0716,0,0,A_organic,0.748691,0.079580784,11
bn_0717,1,0,A_organic,0.80458426,0.060721338,8
bn_0718,1,0,A_organic,0.8353457,0.061935365,9
bn_0719,0,0,A_organic,0.80036783,0.04860747,4
bn_0720,1,0,A_organic,0.9606545,0.097534895,10
bn_0721,1,0,A_organic,0.8833654,0.03553021,8
bn_0722,1,0,A_organic,0.8885671,0.011916757,4
bn_0723,1,0,A_organic,0.93510234,0.049194157,10
bn_0724,1,0,A_organic,0.830177,0.020546317,9
bn_0725,1,0,A_organic,0.91851777,0.08491808,12
bn_0726,1,0,A_organic,0.86178046,0.10695475,9
bn_0727,0,0,A_organic,0.7885671,0.05474031,9
bn_0728,1,0,A_organic,0.88655543,0.06672722,8
bn_0729,1,0,A_organic,0.7656246,0.06289768,7
bn_0730,0,0,A_organic,0.82249725,0.0569942,9
bn_0731,1,0,A_organic,0.94234127,0.052230418,5
bn_0732,1,0,A_organic,0.789851,0.06692314,7
bn_0733,1,0,A_organic,0.92070776,0.106243074,3
bn_0734,1,0,A_organic,0.85456604,0.07894629,7
bn_0735,0,0,A_organic,0.7642555,0.10139799,4
bn_0736,1,0,A_organic,0.81324154,0.069660604,6
bn_0737,1,0,A_organic,0.8966139,0.060012877,4
bn_0738,0,0,A_organic,0.82726926,0.08604306,12
bn_0739,1,0,A_organic,0.86015606,0.071264684,7
bn_0740,0,0,A_organic,0.78853106,0.01256305,3
bn_0741,1,0,A_organic,0.7626382,0.009621561,5
bn_0742,1,0,A_organic,0.86867726,0.008046627,5
bn_0743,1,0,A_organic,0.7973791,0.020990431,7
bn_0744,0,0,A_organic,0.8401101,0.026713789,14
bn_0745,0,0,A_organic,0.85423344,0.026727796,10
bn_0746,0,0,A_organic,0.7840576,0.010297716,6
bn_0747,0,0,A_organic,0.8018488,0.045931876,7
bn_0748,1,0,A_organic,0.91341984,0.06589556,19
bn_0749,0,0,A_organic,0.74750704,0.101507604,9
bn_0750,0,0,A_organic,0.7806948,0.07689929,15
bn_0751,1,0,A_organic,0.9775198,0.0464769,12
bn_0752,0,0,A_organic,0.83147955,0.051537573,8
bn_0753,0,0,A_organic,0.761527,0.06404883,9
bn_0754,1,0,A_organic,0.77056366,0.08246422,4
bn_0755,1,0,A_organic,0.85084474,0.1189971,7
bn_0756,1,0,A_organic,0.77702147,0.0660705,5
bn_0757,0,0,A_organic,0.78578275,0.09263623,15
bn_0758,1,0,A_organic,0.86913425,0.08479977,6
bn_0759,0,0,A_organic,0.6694839,0.13097394,4
bn_0760,1,0,A_organic,0.7910248,0.10030317,5
bn_0761,1,0,A_organic,0.8077455,0.07124674,5
bn_0762,1,0,A_organic,0.8247798,0.10165101,4
bn_0763,0,0,A_organic,0.78634566,0.0017697215,5
bn_0764,1,0,A_organic,0.83754706,0.0126053095,9
bn_0765,1,0,A_organic,0.9361787,0.09284639,10
bn_0766,0,0,A_organic,0.8655549,0.019718707,7
bn_0767,1,0,A_organic,0.9134909,0.05944681,23
bn_0768,1,0,A_organic,0.81400985,0.06205368,7
bn_0769,1,0,A_organic,0.9585709,0.09711319,11
bn_0770,0,0,A_organic,0.71831274,0.08565754,22
bn_0771,0,0,A_organic,0.7287794,0.059636474,4
bn_0772,0,0,A_organic,0.8449238,0.03513348,11
bn_0773,0,0,A_organic,0.8571678,0.04327947,13
bn_0774,1,0,A_organic,0.9062122,0.083167374,6
bn_0775,1,0,A_organic,0.90730417,0.08800709,4
bn_0776,1,0,A_organic,0.8607315,0.082286716,4
bn_0777,0,0,A_organic,0.71182704,0.080778,14
bn_0778,1,0,A_organic,0.8641304,0.080361426,7
bn_0779,1,0,A_organic,0.91434586,0.0824126,6
bn_0780,1,0,A_organic,0.84057945,0.07903683,6
bn_0781,0,0,A_organic,0.82410675,0.024855196,8
bn_0782,0,0,A_organic,0.6844759,0.07740319,8
bn_0783,1,0,A_organic,0.8314697,0.02952838,12
bn_0784,0,0,A_organic,0.71510005,0.08191025,8
bn_0785,0,0,A_organic,0.80179125,0.061887324,9
bn_0786,1,0,A_organic,0.88552785,0.086233616,9
bn_0787,1,0,A_organic,0.9001201,0.015024841,12
bn_0788,0,0,A_organic,0.77287114,0.09438294,9
bn_0789,1,0,A_organic,0.8838443,0.0028128028,15
bn_0790,0,0,A_organic,0.8393694,0.0026426315,11
bn_0791,0,0,A_organic,0.81743646,0.017850399,6
bn_0792,1,0,A_organic,0.9202003,0.09349495,8
bn_0793,0,0,A_organic,0.80916375,0.070418715,23
bn_0794,1,0,A_organic,0.90795827,0.017751753,26
bn_0795,0,0,A_organic,0.7597502,0.071424425,15
bn_0796,0,0,A_organic,0.8819277,0.05296445,14
bn_0797,1,0,A_organic,0.8448659,0.02030915,18
bn_0798,0,0,A_organic,0.7260556,0.032494366,6
bn_0799,1,0,A_organic,0.7732009,0.005289197,7
bn_0800,1,0,A_organic,0.74461985,0.006554246,16
bn_0802,0,0,A_organic,0.7372872,0.112641215,20
bn_0803,1,0,A_organic,0.89270705,0.04809493,5
bn_0804,1,0,A_organic,0.94686526,0.05595237,12
bn_0805,1,0,A_organic,0.86897945,0.06280023,9
bn_0806,1,0,A_organic,0.8861004,0.022236526,19
bn_0807,1,0,A_organic,0.80798674,0.046980202,3
bn_0808,1,0,A_organic,0.83252144,0.025818944,7
bn_0809,1,0,A_organic,0.79775214,0.12218708,5
bn_0810,1,0,A_organic,0.97471035,0.103838086,4
bn_0811,1,0,A_organic,0.8318276,0.02038449,5
bn_0812,0,0,A_organic,0.7743148,0.043293238,13
bn_0813,0,0,A_organic,0.8357873,0.027831376,18
bn_0814,0,0,A_organic,0.78328896,0.04784161,17
bn_0815,0,0,A_organic,0.89749885,0.0010694265,16
bn_0816,0,0,A_organic,0.8747831,0.006539285,23
bn_0817,0,0,A_organic,0.7360318,0.1210472,17
bn_0818,1,0,A_organic,0.898648,0.091385126,11
bn_0819,1,0,A_organic,0.87804806,0.0601871,15
bn_0820,1,0,A_organic,0.8441914,0.0063822865,29
bn_0821,1,0,A_organic,0.8585743,0.008123994,12
bn_0822,0,0,A_organic,0.86486435,0.01726842,22
bn_0823,0,0,A_organic,0.9158084,0.006567955,17
bn_0824,0,0,A_organic,0.74338806,0.07734966,16
bn_0826,0,0,A_organic,0.729215,0.04736185,7
bn_0827,1,0,A_organic,0.88043404,0.13011181,7
bn_0828,1,0,A_organic,0.87065697,0.08353585,23
bn_0829,1,0,A_organic,1.0128325,0.08244753,10
bn_0830,1,0,A_organic,0.87361944,0.017175734,7
bn_0831,0,0,A_organic,0.8487249,0.009680152,3
bn_0832,0,0,A_organic,0.71636176,0.07117891,6
bn_0833,0,0,A_organic,0.7242387,0.08391893,6
bn_0834,1,0,A_organic,0.92256904,0.030967593,4
bn_0835,1,0,A_organic,0.89776313,0.08750385,7
bn_0836,1,0,A_organic,0.8625339,0.043374658,4
bn_0837,0,0,A_organic,0.8331993,0.048334002,16
bn_0838,1,0,A_organic,0.80835575,0.05388689,6
bn_0839,1,0,A_organic,0.89724755,0.08039576,13
bn_0840,0,0,A_organic,0.79240745,0.029071093,7
bn_0841,0,0,A_organic,0.83406854,0.05885327,16
bn_0842,0,0,A_organic,0.8444773,0.0434165,23
bn_0843,1,0,A_organic,0.9402398,0.023814619,16
bn_0844,1,0,A_organic,0.88572353,0.08701533,15
bn_0845,0,0,A_organic,0.693238,0.11541015,4
bn_0846,0,0,A_organic,0.8180459,0.017689943,11
bn_0847,0,0,A_organic,0.8598756,0.039838254,11
bn_0848,1,0,A_organic,0.89584,0.008853257,5
bn_0850,1,0,A_organic,0.92603403,0.046429813,29
bn_0851,0,0,A_organic,0.8096611,0.06586486,14
bn_0852,0,0,A_organic,0.71747035,0.101468384,3
bn_0853,1,0,A_organic,0.945828,0.051328182,8
bn_0854,1,0,A_organic,0.9044835,0.0994975,3
bn_0855,1,0,A_organic,0.75470495,0.032163084,5
bn_0856,0,0,A_organic,0.72506076,0.091634154,10
bn_0857,0,0,A_organic,0.71047944,0.11400986,26
bn_0858,1,0,A_organic,0.85279995,0.001857996,5
bn_0859,0,0,A_organic,0.8570462,0.013124764,18
bn_0860,0,0,A_organic,0.8567736,0.052443683,3
bn_0861,0,0,A_organic,0.8524066,0.046720922,10
bn_0862,1,0,A_organic,0.83196807,0.0020326972,13
bn_0863,0,0,A_organic,0.8156468,0.034433663,5
bn_0864,1,0,A_organic,0.96415734,0.087961316,15
bn_0865,1,0,A_organic,0.9634529,0.07469469,6
bn_0866,1,0,A_organic,0.8577386,0.08545971,3
bn_0867,1,0,A_organic,0.9231832,0.07817447,6
bn_0868,1,0,A_organic,0.7798728,0.02957958,14
bn_0869,0,0,A_organic,0.87816817,0.0023754835,7
bn_0870,1,0,A_organic,0.9282099,0.09681213,3
bn_0871,0,0,A_organic,0.80317605,0.060103714,10
bn_0872,0,0,A_organic,0.8699007,0.023149133,10
bn_0873,0,0,A_organic,0.8799058,0.016833305,6
bn_0874,1,0,A_organic,0.9061913,0.0680297,3
bn_0875,1,0,A_organic,0.8939439,0.041669786,8
bn_0876,0,0,A_organic,0.84779066,0.033716977,38
bn_0878,1,0,A_organic,0.97917604,0.043220043,16
bn_0879,1,0,A_organic,0.91522634,0.08034402,10
bn_0880,1,0,A_organic,0.90741384,0.06757319,36
bn_0881,0,0,A_organic,0.7813296,0.11216909,8
bn_0882,0,0,A_organic,0.7228605,0.07330465,6
bn_0883,0,0,A_organic,0.65570766,0.11143321,4
bn_0884,0,0,A_organic,0.8163526,0.056381226,4
bn_0885,1,0,A_organic,0.89012593,0.039629757,5
bn_0887,1,0,A_organic,0.9776512,0.07907528,16
bn_0888,0,0,A_organic,0.81119084,0.057540655,19
bn_0889,1,0,A_organic,1.0344661,0.061743855,18
bn_0890,1,0,A_organic,0.9891169,0.027366161,10
bn_0891,1,0,A_organic,0.91975045,0.009991288,13
bn_0892,1,0,A_organic,0.9535434,0.12211013,7
bn_0893,1,0,A_organic,0.97019106,0.018903434,21
bn_0894,1,0,A_organic,0.8760342,0.0497126,10
bn_0896,1,0,A_organic,0.90962875,0.011789143,10
bn_0898,1,0,A_organic,0.85587895,0.0467878,6
bn_0899,1,0,A_organic,0.93912435,0.10089028,5
bn_0900,1,0,A_organic,0.8522755,0.11011672,7
bn_0901,0,0,A_organic,0.73459995,0.03740728,9
bn_0902,1,0,A_organic,0.94450706,0.10631055,5
bn_0903,1,0,A_organic,0.85567397,0.059051692,17
bn_0904,1,0,A_organic,0.8590424,0.08741093,4
bn_0905,0,0,A_organic,0.868062,0.006114602,25
bn_0907,0,0,A_organic,0.8714381,0.038015246,3
bn_0908,0,0,A_organic,0.76937324,0.005613029,4
bn_0909,1,0,A_organic,0.84055656,0.058015645,3
bn_0911,1,0,A_organic,0.89807165,0.07056242,8
bn_0912,0,0,A_organic,0.77554685,0.108756185,27
bn_0913,1,0,A_organic,0.79477185,0.0022816062,6
bn_0914,1,0,A_organic,0.89188564,0.11871314,3
bn_0915,1,0,A_organic,0.84518427,0.097097695,5
bn_0916,0,0,A_organic,0.7619008,0.09454477,5
bn_0917,0,0,A_organic,0.7632579,0.048233926,10
bn_0918,0,0,A_organic,0.74713093,0.065517604,3
bn_0919,1,0,A_organic,0.82970667,0.09918517,5
bn_0920,1,0,A_organic,0.79334563,0.038242042,6
bn_0921,0,0,A_organic,0.8097705,0.0426504,20
bn_0922,1,0,A_organic,0.9206431,0.113769054,3
bn_0923,1,0,A_organic,0.84684837,0.015410364,5
bn_0924,1,0,A_organic,0.9074764,0.0741362,3
bn_0925,1,0,A_organic,0.83848464,0.008418143,4
bn_0926,1,0,A_organic,0.87953854,0.09100366,13
bn_0927,0,0,A_organic,0.7578767,0.034115195,7
bn_0928,0,0,A_organic,0.7095316,0.09881574,8
bn_0929,0,0,A_organic,0.8535739,0.005944431,7
bn_0930,1,0,A_organic,0.9528547,0.037037075,25
bn_0931,0,0,A_organic,0.93801606,0.008525014,26
bn_0932,0,0,A_organic,0.86760503,0.05294609,14
bn_0933,1,0,A_organic,0.9009005,0.09812814,3
bn_0934,1,0,A_organic,0.96974856,0.12750715,8
bn_0935,1,0,A_organic,0.9652312,0.09028602,10
bn_0936,1,0,A_organic,1.0041971,0.09384239,19
bn_0937,1,0,A_organic,0.8697591,0.051888287,7
bn_0938,0,0,A_organic,0.81163776,0.024083793,16
bn_0939,1,0,A_organic,0.88409734,0.06574935,18
bn_0940,1,0,A_organic,0.9267855,0.08853668,3
bn_0941,0,0,A_organic,0.8697047,0.03088224,15
bn_0942,1,0,A_organic,0.85251975,0.11815339,3
bn_0943,1,0,A_organic,0.95216423,0.014459074,14
bn_0944,1,0,A_organic,0.8811546,0.04204768,4
bn_0945,1,0,A_organic,0.9474323,0.01677692,7
bn_0946,0,0,A_organic,0.7537897,0.090512335,8
bn_0947,0,0,A_organic,0.80909926,0.018555164,7
bn_0948,1,0,A_organic,0.86264807,0.062879324,7
bn_0949,0,0,A_organic,0.7920278,0.0075651407,5
bn_0950,1,0,A_organic,0.8670152,0.0077294707,17
bn_0951,1,0,A_organic,0.8978916,0.04141724,12
bn_0952,1,0,A_organic,0.8450808,0.010335684,14
bn_0953,0,0,A_organic,0.77754897,0.03828746,10
bn_0954,0,0,A_organic,0.89349216,0.0197438,8
bn_0955,1,0,A_organic,0.870814,0.04141438,12
bn_0956,1,0,A_organic,0.9536168,0.02270484,6
bn_0957,1,0,A_organic,0.8631231,0.045567572,12
bn_0958,0,0,A_organic,0.7784923,0.06438166,5
bn_0959,0,0,A_organic,0.8873186,0.018630326,18
bn_0960,1,0,A_organic,0.8882335,0.03471583,8
bn_0961,1,0,A_organic,0.882346,0.05501151,11
bn_0962,1,0,A_organic,0.92181116,0.012912035,5
bn_0963,1,0,A_organic,0.94026756,0.10708666,4
bn_0964,1,0,A_organic,0.89592457,0.019853234,8
bn_0965,0,0,A_organic,0.75473964,0.056846023,3
bn_0966,1,0,A_organic,0.8118839,0.052643716,6
bn_0967,1,0,A_organic,0.86990863,0.05353713,7
bn_0968,0,0,A_organic,0.7755209,0.017597675,4
bn_0969,1,0,A_organic,0.9369672,0.07098991,9
bn_0970,1,0,A_organic,0.9739172,0.10389298,3
bn_0971,1,0,A_organic,0.87886053,0.11925882,7
bn_0972,1,0,A_organic,0.7622317,0.049966276,7
bn_0973,1,0,A_organic,0.8850125,0.08310419,4
bn_0974,1,0,A_organic,0.9883134,0.10355967,3
bn_0975,1,0,A_organic,0.9162919,0.07133281,4
bn_0976,1,0,A_organic,0.7969751,0.08656943,5
bn_0978,1,0,A_organic,0.8825681,0.011967599,15
bn_0979,1,0,A_organic,0.90983814,0.13122672,3
bn_0980,1,0,A_organic,0.99502283,0.14028269,3
bn_0981,1,0,A_organic,0.81176734,0.10269767,5
bn_0982,1,0,A_organic,0.82248604,0.07059336,6
bn_0983,1,0,A_organic,0.8859898,0.07003206,6
bn_0984,1,0,A_organic,0.9060889,0.10984415,5
bn_0985,0,0,A_organic,0.7166256,0.10641992,10
bn_0986,1,0,A_organic,0.840276,0.014941692,4
bn_0987,0,0,A_organic,0.7193016,0.048922896,5
bn_0988,0,0,A_organic,0.7891305,0.021330535,6
bn_0990,1,0,A_organic,0.86670977,0.060322046,3
bn_0991,1,0,A_organic,0.8165651,0.08890498,9
bn_0992,1,0,A_organic,0.89716315,0.09202391,3
bn_0993,0,0,A_organic,0.76198065,0.08892715,6
bn_0994,0,0,A_organic,0.8357204,0.021814406,10
