_timestamp_utc,_git_commit,_untracked_files,_config,_python,_platform,condition,key,plot_id,arm,target_level,n_words,neural,symbolic
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN066|L1|a1|bn|local:google/gemma-3-12b-it,BN066,bn,1,14,0.00023958961397463238,0.2937645063692435
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN071|L0|a1|bn|local:google/gemma-3-12b-it,BN071,bn,0,16,0.9999999999999986,0.918184676219185
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN071|L1|a1|bn|local:google/gemma-3-12b-it,BN071,bn,1,14,0.9051314418159425,0.2280004427721058
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN074|L0|a1|bn|local:google/gemma-3-12b-it,BN074,bn,0,14,0.9999999999999194,0.7804513188882769
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN074|L1|a1|bn|local:google/gemma-3-12b-it,BN074,bn,1,13,0.8217733146514187,0.5498665104226806
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN077|L0|a1|bn|local:google/gemma-3-12b-it,BN077,bn,0,14,0.16299520448423122,0.9237022820813545
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN077|L1|a1|bn|local:google/gemma-3-12b-it,BN077,bn,1,17,0.9984636626529114,0.1627086601543425
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN089|L0|a1|bn|local:google/gemma-3-12b-it,BN089,bn,0,11,0.10334370849399854,0.8142982648145904
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN089|L1|a1|bn|local:google/gemma-3-12b-it,BN089,bn,1,19,0.9964297644616191,0.12119772418158897
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN090|L0|a1|bn|local:google/gemma-3-12b-it,BN090,bn,0,9,0.999999999996787,0.689325602572814
