review_id,cluster,Sentiment,region,threshold
bn_0535,0,0,A_organic,0.95
bn_0536,0,0,A_organic,0.95
bn_0537,0,0,A_organic,0.95
bn_0538,0,0,A_organic,0.95
bn_0539,0,0,A_organic,0.95
bn_0540,0,0,A_organic,0.95
bn_0542,0,0,A_organic,0.95
bn_0543,0,0,A_organic,0.95
bn_0544,0,0,A_organic,0.95
bn_0545,0,0,A_organic,0.95
bn_0546,0,0,A_organic,0.95
bn_0547,0,0,A_organic,0.95
bn_0548,0,0,A_organic,0.95
bn_0549,0,0,A_organic,0.95
bn_0550,0,0,A_organic,0.95
bn_0551,0,0,A_organic,0.95
bn_0552,0,0,A_organic,0.95
bn_0553,0,0,A_organic,0.95
bn_0554,0,0,A_organic,0.95
bn_0555,0,0,A_organic,0.95
bn_0556,0,0,A_organic,0.95
bn_0557,0,0,A_organic,0.95
bn_0558,0,0,A_organic,0.95
bn_0559,0,0,A_organic,0.95
bn_0560,0,0,A_organic,0.95
bn_0561,0,0,A_organic,0.95
bn_0562,0,0,A_organic,0.95
bn_0563,0,0,A_organic,0.95
bn_0564,0,0,A_organic,0.95
bn_0565,0,0,A_organic,0.95
bn_0566,0,0,A_organic,0.95
bn_0567,0,0,A_organic,0.95
bn_0568,0,0,A_organic,0.95
bn_0569,2,0,A_organic,0.95
bn_0570,0,0,A_organic,0.95
bn_0571,0,0,A_organic,0.95
bn_0572,0,0,A_organic,0.95
bn_0573,0,0,A_organic,0.95
bn_0574,0,0,A_organic,0.95
bn_0576,2,0,A_organic,0.95
bn_0577,0,0,A_organic,0.95
bn_0578,0,0,A_organic,0.95
bn_0579,0,0,A_organic,0.95
bn_0580,1,0,A_organic,0.95
bn_0581,2,0,A_organic,0.95
bn_0582,0,0,A_organic,0.95
bn_0583,0,0,A_organic,0.95
bn_0584,0,0,A_organic,0.95
bn_0585,0,0,A_organic,0.95
bn_0586,0,0,A_organic,0.95
bn_0587,0,0,A_organic,0.95
bn_0588,0,0,A_organic,0.95
bn_0589,0,0,A_organic,0.95
bn_0590,0,0,A_organic,0.95
bn_0591,0,0,A_organic,0.95
bn_0592,0,0,A_organic,0.95
bn_0593,0,0,A_organic,0.95
bn_0594,0,0,A_organic,0.95
bn_0595,0,0,A_organic,0.95
bn_0596,0,0,A_organic,0.95
bn_0597,0,0,A_organic,0.95
bn_0598,0,0,A_organic,0.95
bn_0599,0,0,A_organic,0.95
bn_0600,0,0,A_organic,0.95
bn_0601,0,0,A_organic,0.95
bn_0602,2,0,A_organic,0.95
bn_0603,0,0,A_organic,0.95
bn_0604,0,0,A_organic,0.95
bn_0605,0,0,A_organic,0.95
bn_0606,0,0,A_organic,0.95
bn_0607,0,0,A_organic,0.95
bn_0608,0,0,A_organic,0.95
bn_0610,0,0,A_organic,0.95
bn_0611,0,0,A_organic,0.95
bn_0612,1,0,A_organic,0.95
bn_0613,0,0,A_organic,0.95
bn_0614,0,0,A_organic,0.95
bn_0615,0,0,A_organic,0.95
bn_0616,0,0,A_organic,0.95
bn_0617,0,0,A_organic,0.95
bn_0618,0,0,A_organic,0.95
bn_0619,0,0,A_organic,0.95
bn_0621,0,0,A_organic,0.95
bn_0622,0,0,A_organic,0.95
bn_0623,0,0,A_organic,0.95
bn_0624,0,0,A_organic,0.95
bn_0625,1,0,A_organic,0.95
bn_0626,0,0,A_organic,0.95
